gbifID,scientificName,species,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,countryCode,year,basisOfRecord,institutionCode,datasetKey,issues
1301361085,Phaseolus vulgaris L.,Phaseolus vulgaris,-2.2667,-78.9333,,EC,1990.0,OCCURRENCE,Bioversity-SINGER,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
1301361206,Phaseolus vulgaris L.,Phaseolus vulgaris,-1.9667,-78.95,,EC,1990.0,OCCURRENCE,Bioversity-SINGER,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
1258288680,Phaseolus multiflorus Willd.,Phaseolus vulgaris,0.13333,-78.61666,,EC,1990.0,PRESERVED_SPECIMEN,QCNE,e053ff53-c156-4e2e-b9b5-4462e9625424,"GEODETIC_DATUM_ASSUMED_WGS84,TAXON_ID_NOT_FOUND,COLLECTION_MATCH_NONE,INSTITUTION_MATCH_FUZZY"
4061284360,Phaseolus multiflorus Willd.,Phaseolus vulgaris,0.13333,-78.61666,,EC,1990.0,PRESERVED_SPECIMEN,DAV,e053ff53-c156-4e2e-b9b5-4462e9625424,"GEODETIC_DATUM_ASSUMED_WGS84,TAXON_ID_NOT_FOUND,COLLECTION_MATCH_NONE,INSTITUTION_MATCH_FUZZY"
1301360802,Phaseolus vulgaris L.,Phaseolus vulgaris,-3.2,-79.1833,,EC,1989.0,OCCURRENCE,Bioversity-SINGER,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
1301360830,Phaseolus vulgaris L.,Phaseolus vulgaris,-3.2,-79.1833,,EC,1989.0,OCCURRENCE,Bioversity-SINGER,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
1301360864,Phaseolus vulgaris L.,Phaseolus vulgaris,-3.2,-79.1833,,EC,1989.0,OCCURRENCE,Bioversity-SINGER,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
1301361094,Phaseolus vulgaris L.,Phaseolus vulgaris,-3.1833,-79.1667,,EC,1989.0,OCCURRENCE,Bioversity-SINGER,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
1301361129,Phaseolus vulgaris L.,Phaseolus vulgaris,-3.2,-79.1833,,EC,1989.0,OCCURRENCE,Bioversity-SINGER,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
1301361159,Phaseolus vulgaris L.,Phaseolus vulgaris,-3.2,-79.1833,,EC,1989.0,OCCURRENCE,Bioversity-SINGER,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
1301361243,Phaseolus vulgaris L.,Phaseolus vulgaris,-3.2,-79.1833,,EC,1989.0,OCCURRENCE,Bioversity-SINGER,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
1301361270,Phaseolus vulgaris L.,Phaseolus vulgaris,-3.2,-79.1833,,EC,1989.0,OCCURRENCE,Bioversity-SINGER,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
1301361369,Phaseolus vulgaris L.,Phaseolus vulgaris,-2.2667,-78.9667,,EC,1989.0,OCCURRENCE,Bioversity-SINGER,07044577-bd82-4089-9f3a-f4a9d2170b2e,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
1701732388,Phaseolus vulgaris L.,Phaseolus vulgaris,-1.4628,-78.1869,,EC,1989.0,PRESERVED_SPECIMEN,F,90c853e6-56bd-480b-8e8f-6285c3f8d42b,"GEODETIC_DATUM_ASSUMED_WGS84,AMBIGUOUS_COLLECTION,INSTITUTION_MATCH_FUZZY"
4072651607,Phaseolus vulgaris L.,Phaseolus vulgaris,-2.266667,-78.966667,,EC,1989.0,PRESERVED_SPECIMEN,MeiseBG,b740eaa0-0679-41dc-acb7-990d562dfa37,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
4072719386,Phaseolus vulgaris L.,Phaseolus vulgaris,-2.266667,-78.966667,,EC,1989.0,PRESERVED_SPECIMEN,MeiseBG,b740eaa0-0679-41dc-acb7-990d562dfa37,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_MATCH_HIGHERRANK"
4073207602,Phaseolus vulgaris L.,Phaseolus vulgaris,-3.183333,-79.166667,,EC,1989.0,PRESERVED_SPECIMEN,MeiseBG,b740eaa0-0679-41dc-acb7-990d562dfa37,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES"
4073207610,Phaseolus vulgaris L.,Phaseolus vulgaris,-3.183333,-79.166667,,EC,1989.0,PRESERVED_SPECIMEN,MeiseBG,b740eaa0-0679-41dc-acb7-990d562dfa37,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_MATCH_HIGHERRANK"
4519425874,Phaseolus vulgaris L.,Phaseolus vulgaris,-2.266667,-78.966667,,EC,1989.0,PRESERVED_SPECIMEN,K,cd6e21c8-9e8a-493a-8a76-fbf7862069e5,"COORDINATE_ROUNDED,GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES,INSTITUTION_MATCH_FUZZY,INSTITUTION_COLLECTION_MISMATCH"
1258225912,Phaseolus vulgaris L.,Phaseolus vulgaris,-2.78333,-80.21666,,EC,1987.0,PRESERVED_SPECIMEN,AAU,e053ff53-c156-4e2e-b9b5-4462e9625424,"GEODETIC_DATUM_ASSUMED_WGS84,TAXON_ID_NOT_FOUND,COLLECTION_MATCH_NONE,INSTITUTION_MATCH_FUZZY"
1563498895,Phaseolus vulgaris L.,Phaseolus vulgaris,0.4,-77.95,,EC,1985.0,LIVING_SPECIMEN,ITAl001|COL0003,33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES,INSTITUTION_MATCH_NONE"
1563509421,Phaseolus vulgaris L.,Phaseolus vulgaris,0.4,-77.95,,EC,1985.0,LIVING_SPECIMEN,ITAl001|COL0003,33795d9d-3f94-4b0e-a2f6-d3a03cfce7aa,"GEODETIC_DATUM_ASSUMED_WGS84,CONTINENT_DERIVED_FROM_COORDINATES,INSTITUTION_MATCH_NONE"
47824723,Phaseolus vulgaris L.,Phaseolus vulgaris,0.8,-78.916,2000.0,EC,1982.0,PRESERVED_SPECIMEN,AU,833db434-f762-11e1-a439-00145eb45e9a,"GEODETIC_DATUM_ASSUMED_WGS84,INSTITUTION_MATCH_FUZZY,COLLECTION_MATCH_FUZZY"
