cultivo,lat,lon,presencia,ET0_media_diaria,ET0_anual_mm,deficit_media_diaria,deficit_anual_mm,pct_dias_deficit,dias_estres_papa_anual,dias_estres_maiz_anual,dias_estres_frejol_anual,dias_estres_quinua_anual,dias_secos_anual,cdd_max,eventos_sequia_7d,eventos_sequia_15d,dias_helada_anual,pr_anual_mm,indice_aridez,tmax_media_anual,tmin_media_anual,rango_termico_diurno
quinua,0.83,-77.75,1,3.6988109495734895,1350.990699331717,-0.3611780151025374,-131.92027001620175,72.24593332259623,40.27809228539217,0.0,0.0117651795780318,0.0,147.1765139313899,21.6,2.3530359156063776,0.2294210017716218,0.0,1219.0704,0.9023393425903676,22.546249389648438,12.879328727722168,9.666911125183105
quinua,0.16,-78.5,1,3.504510889119844,1280.0226022510226,0.6765557350009168,247.1119822090849,76.49540988887098,278.0464889676276,0.0,0.7647366725720726,0.0029412948945079,233.7652943308101,75.2,7.850316073441777,2.3530359156063776,0.0,1527.1345,1.1930585402187046,25.995258331298828,19.32974624633789,6.665544033050537
quinua,0.76,-77.91,1,3.433243919730349,1253.99234168151,-0.5066223516579698,-185.04381394307345,73.97004348526332,16.256536881945564,0.0,0.0,0.0,179.90136092768563,33.5,4.370764213238847,0.6500261716862619,0.0,1068.9486,0.8524239649079638,21.412212371826172,12.733478546142578,8.678743362426758
quinua,-0.95,-78.66,1,4.045270437499161,1477.5350272965688,-1.9423428884934344,-709.4407400222269,83.39265582219357,141.80276815912387,0.0,3.5913210661942343,0.100004026413271,246.15402842647768,75.4,8.800354324367852,2.6648131744242227,0.0,768.09436,0.5198485938804506,26.057886123657227,19.590803146362305,6.467069149017334
quinua,-0.93,-78.56,1,4.001662852140199,1461.607356744208,-1.8113921771986896,-661.6109927218213,82.97390884200355,133.10535915606377,0.0,1.708892333709132,0.0235303591560637,244.88633032694477,62.3,8.941536479304235,2.635400225479143,0.0,799.9964,0.5473392856313486,25.041919708251953,18.156789779663086,6.885112762451172
quinua,0.16,-78.58,1,3.504510889119844,1280.0226022510226,0.6765557350009168,247.1119822090849,76.49540988887098,278.0464889676276,0.0,0.7647366725720726,0.0029412948945079,233.7652943308101,75.2,7.850316073441777,2.3530359156063776,0.0,1527.1345,1.1930585402187046,25.995258331298828,19.32974624633789,6.665544033050537
quinua,-1.0,-78.6,1,4.001654997049121,1461.604487672191,-1.811384322107608,-661.6081236498037,82.97551940731196,133.10535915606377,0.0,1.708892333709132,0.0235303591560637,244.88633032694477,62.3,8.941536479304235,2.635400225479143,0.0,799.9964,0.5473403597821782,25.041919708251953,18.156789779663086,6.885112762451172
quinua,-0.08,-78.08,1,3.4208942822516284,1249.4816365924073,-0.2424145241956664,-88.5419049624672,71.92865195683684,13.203472781446289,0.0,0.0,0.0,177.89833910452566,29.5,3.9413351586406815,0.4588420035432435,0.0,1160.9397,0.9291356950655648,21.558897018432617,12.820033073425293,8.738866806030273
quinua,-0.83,-78.6,1,3.966266824235015,1448.6789575518392,-1.6107615630179104,-588.3306608922918,81.61217587373167,129.52286197455308,0.0,1.3265239974230956,0.0205890642615558,237.8183986954421,65.6,8.34151232082461,2.4706877113866965,0.0,860.34827,0.5938850692765716,25.041919708251953,18.156789779663086,6.885112762451172
quinua,-1.41,-78.58,1,3.960715726799495,1446.6514192135155,-1.926133045315974,-703.5200948016594,83.70107907875663,108.50436865839907,0.0,0.3147185537123529,0.0,234.03589346110485,45.7,8.359160090191658,1.579475358350781,0.0,743.1313,0.5136899227411839,25.041919708251953,18.156789779663086,6.885112762451172
